stm_car_user,Status,Date,ID,Title,Tipo,stm_genuine_price,Marca,Modelo,Versao,ymfc,"Ano Modelo",mileage,Cambio,Combustivel,Cor,Portas,Estilo,additional_features,"Image URL",Content,"Post Type",stm_car_location,stm_lat_car_admin,stm_lng_car_admin,car_mark_as_sold,registration_date,sale_price,"Author ID",vin_number,Motor,title_custom,km_custom,"OP custom"
4,publish,20220428,36007,"Nissan Frontier",Usado,210000,Nissan,Frontier,,2018,2019,85200,Automático,Diesel,Cinza,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica,Air bag,ABS, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0059.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0060.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0061.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0058.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0057.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0055.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0056.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0054.jpg",N/A,listings,Unai,,,,,,4,"LE 4x4",2.3,"Nissan Frontier  2.3 LE 4X4     ",85200,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
4,publish,20220428,36017,"Toyota Hilux SW4",Usado,260000,Toyota,"Hilux SW4",,2016,2016,145651,Automático,Diesel,Branco,4,SUV,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0069.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0070.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0071.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0072.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0068.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0067.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0066.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0065.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/04/IMG-20220428-WA0064.jpg",N/A,listings,Unai,,,,,,4,SRX,4.0,"Toyota Hilux SW4  4.0 SRX      ",145651,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Trava elétrica|Vidro elétrico"
4,publish,20220504,36135,"Toyota Hilux",Usado,259900,Toyota,Hilux,,2019,2019,89787,Automático,Diesel,Cinza,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica,Air bag,ABS, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_092200630.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_092207556.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_092230843.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_092224122.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_092328234.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_092335458.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_092411954.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_092343273.jpg",N/A,listings,Unai,,,,,,4,"SRV 4x4",2.8,"Toyota Hilux  2.8 SRV 4X4     ",89787,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
4,publish,20220504,36145,"Renault Kangoo",Usado,25000,Renault,Kangoo,,2007,2007,125000,Manual,Flex,Branco,2,Van/Utilitário,,"http://www.noroestemotors.com/wp-content/uploads/2022/05/16516680882717220510623826628312.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/16516680465318659610575897867751.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/16516681212975087768922402364637.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/16516681451504810962328838340195.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/16516681667265507744960131035715.jpg",N/A,listings,Unai,,,,,,4,.,1.6,"Renault Kangoo  1.6 .      ",125000,
4,publish,20220504,36152,"Mitsubishi L200",Usado,105000,Mitsubishi,L200,,2013,2013,185254,Manual,Diesel,Branco,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_095222548_HDR.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_095214698.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_095313121.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_095306324.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_095259347.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_095244576_HDR.jpg",N/A,listings,Unai,,,,,,4,Triton,3.2,"Mitsubishi L200  3.2 Triton      ",185254,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Trava elétrica|Vidro elétrico"
4,publish,20220504,36168,"Toyota Hilux",Usado,166000,Toyota,Hilux,,2015,2015,125452,Automático,Diesel,Prata,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_094900001_HDR.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_094955631_HDR.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_094851501_HDR.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_094931733.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_094948340.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG_20220504_094939089.jpg",N/A,listings,Unai,,,,,,4,SRV,2.8,"Toyota Hilux  2.8 SRV      ",125452,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Trava elétrica|Vidro elétrico"
46,publish,20220506,36238,"Ford KA",Usado,58900,Ford,KA,,2020,2021,43000,Manual,Flex,,4,,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2022/05/2D4F0E08-69C5-4653-BDBD-2DBB6D542795.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/41209E4C-D4CF-4821-8FEE-4AC16DC407CF.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/42C427C1-E073-4BF9-A0FB-0122E91CEF7D.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/A1DE583F-C690-498B-A9DA-550CE09F1BE7.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/CE95AD43-A284-42D9-964F-39352C96CD9E.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/509DB19C-78E1-44B2-98E1-3F67D42B9C2B.jpeg",N/A,listings,Unai,,,,,,46,SE,1.0,"Ford KA  1.0 SE      ",43000,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Pintura metálica|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20220506,36246,"Volkswagen Gol",Usado,50900,Volkswagen,Gol,,2017,2018,90000,Manual,Flex,Prata,4,Hatchback,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2022/05/FDAD02B9-3ACF-4349-B80F-641436EABE8C.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/9E6AE3B8-B023-4AD1-A74C-5C5CAE498340.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/189114B3-2D45-4606-9531-06B69D599415.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/494248B2-AFB5-4F5E-A40A-285AE08504D9.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/49F00A80-2A26-4E7D-97C2-B6984F4833A3.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/6BE5D1CB-EA4C-4C8B-AEA3-350E73AC25F2.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/089D4A76-39C2-4C0D-A1F1-A40420C8FEB6.jpeg",N/A,listings,Unai,,,,,,46,TRENDLINE,1.6,"Volkswagen Gol  1.6 Trendline      ",90000,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|DVD player|Pintura metálica|Som mp3|Trava elétrica|Vidro elétrico"
46,publish,20220506,36255,"Fiat Strada",Usado,58900,Fiat,Strada,,2017,2018,120000,Manual,Flex,Branco,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2022/05/CFB9329E-8692-4975-8117-6B0259A9DC2C.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/877A3DE2-6310-4E9A-BDCB-398C29D231E8.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/825702E5-5C67-481F-B91C-EC33A83BB672.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/60FDC07F-EF23-4247-BB02-648E6A3213DC.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/37212BD8-FA2C-4991-B7EE-DEE26C662150.jpeg,http://www.noroestemotors.com/wp-content/uploads/2022/05/8CA4AFF7-AD0F-48F2-82B8-864596B90B89.jpeg",N/A,listings,Unai,,,,,,46,Workin,1.4,"Fiat Strada  1.4 Workin      ",120000,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica"
4,publish,20220506,36263,"Ford Ranger",Usado,188000,Ford,Ranger,,2018,2019,133061,Automático,Diesel,Prata,4,Picape,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica","http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220506-WA0011.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220506-WA0007.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220506-WA0010.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220506-WA0009.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220506-WA0012.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220506-WA0008.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220506-WA0006.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220506-WA0005.jpg",N/A,listings,Unai,,,,,,4,4x4,2.2,"Ford Ranger  2.2 4X4      ",133061,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Pintura metálica|Rodas de liga leve|Trava elétrica|Vidro elétrico"
4,publish,20220506,36273,"Fiat Uno",Usado,26000,Fiat,Uno,,2010,2010,135285,Manual,Diesel,Prata,4,Hatchback,"Ar condicionado","http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220505-WA0134.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220505-WA0128.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220505-WA0131.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220505-WA0130.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220505-WA0132.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/IMG-20220505-WA0129.jpg",N/A,listings,Unai,,,,,,4,"Mille Fire",1.0,"Fiat Uno  1.0 Mille Fire     ",135285,"Ar condicionado"
5,publish,20220509,36327,"Fiat Argo",Usado,79900,Fiat,Argo,,2021,2022,6709,Manual,Flex,Branco,,Hatchback,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve","http://www.noroestemotors.com/wp-content/uploads/2022/05/F15.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/F7-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/F1-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/F13.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/F4-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/F2-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/F4-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Design-sem-nome-11.png,http://www.noroestemotors.com/wp-content/uploads/2022/05/Design-sem-nome-10.png,http://www.noroestemotors.com/wp-content/uploads/2022/05/Design-sem-nome-12.png","FIAT ARGO 2021/2022 1.0

- Ar condicionado digital
- Direção elétrica
- Vidro elétrico
- Som de fábrica original
- Controle de tração e estabilidade
- Rodas de ligue leve
- Sensor de estacionamento
- Farol de neblina
- Retrovisor elétrico
- Faróis mascara negra
- Chave presencial
- Retrovisor black piano",listings,"Unaí (MG)",,,,,,5,,1.0,"Fiat Argo  1.0",6709,"ABS|Air bag|Alarme|Ar condicionado|Direção elétrica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
7,publish,20220511,36368,"Toyota Corolla",Novo,178900,Toyota,Corolla,,2022,2023,0,CVT,Flex,Branco,4,SUV,"Ar condicionado,Alarme,Direção hidráulica,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-01.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-02.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-10.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-03.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-05.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-04.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-07.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-09.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-08.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-15.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/Toyota-Corolla-Cross-0km-branco-perola-2023-11-05-2022-14.jpg","POLLO VEICULOS , NÃO PERDEMOS NEGÓCIO, VALOR Á VISTA SEM PEGADINHA, PRÉ APROVAMOS SEU FINANCIAMENTO POR TELEFONE, PARCELAMOS SUA ENTRADA NO CARTÃO EM ATÉ 18X, ACEITAMOS SEU USADO NA TROCA COM A MELHOR AVALIAÇÃO DO MERCADO, LIGUE JÁ ! Outros Opcionais: Farol de neblina, Direção Elétrica, Comando de áudio no volante, Banco bi-partido, Distribuição eletrônica de frenagem, Kit Multimídia, MP3 Player.",listings,UNAI-MG,,,on,,,7,"CROSS XRE",2.0,"Toyota Corolla  2.0 Cross XRE     ",0,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Direção hidráulica|DVD player|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
7,publish,20220511,36381,"Toyota Hilux",Usado,276900,Toyota,Hilux,,2019,2019,133096,CVT,Diesel,Branco,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-01.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-02.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-03.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-05.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-04.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-06.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-07.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-09.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-08.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-10.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/toyota-hilux-srx-branca-2019-19-11-05-2022-11.jpg","POLLO VEICULOS , NÃO PERDEMOS NEGÓCIO, VALOR Á VISTA SEM PEGADINHA, PRÉ APROVAMOS SEU FINANCIAMENTO POR TELEFONE, PARCELAMOS SUA ENTRADA NO CARTÃO EM ATÉ 18X, ACEITAMOS SEU USADO NA TROCA COM A MELHOR AVALIAÇÃO DO MERCADO, LIGUE JÁ ! Outros Opcionais: Farol de neblina, Direção Elétrica, Comando de áudio no volante, Banco bi-partido, Distribuição eletrônica de frenagem, Kit Multimídia, MP3 Player.",listings,UNAI-MG,,,on,,,7,SRX,2.8,"Toyota Hilux  2.8 SRX      ",133096,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Direção hidráulica|DVD player|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
7,publish,20220511,36394,"Volkswagen Saveiro",Usado,75900,Volkswagen,Saveiro,,2020,2021,51049,Manual,Flex,Branco,2,Picape,"Ar condicionado,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-1.6-2019-20-CS-Branca-04-08-2021-06.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-1.6-2019-20-CS-Branca-04-08-2021-10.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-1.6-2019-20-CS-Branca-04-08-2021-03.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-1.6-2019-20-CS-Branca-04-08-2021-09.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-1.6-2019-20-CS-Branca-04-08-2021-07.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-1.6-2019-20-CS-Branca-04-08-2021-04.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-1.6-2019-20-CS-Branca-04-08-2021-08.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-1.6-2019-20-CS-Branca-04-08-2021-11.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-1.6-2019-20-CS-Branca-04-08-2021-05.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/saveiro-robust-2019-20-cs-branca-04-08-2021-01.jpg","POLLO VEICULOS, NÃO PERDEMOS NEGÓCIO, VALOR Á VISTA SEM PEGADINHA, PRÉ APROVAMOS SEU FINANCIAMENTO POR TELEFONE, PARCELAMOS SUA ENTRADA NO CARTÃO EM ATÉ 18X, ACEITAMOS SEU USADO NA TROCA COM A MELHOR AVALIAÇÃO DO MERCADO, LIGUE JÁ !",listings,UNAI-MG,,,,,,7,ROBUST,1.6,"Volkswagen Saveiro  1.6 Robust      ",51049,"ABS|Air bag|Ar condicionado|Direção hidráulica|Som mp3|Trava elétrica|Vidro elétrico"
7,publish,20220511,36406,"Fiat Mobi",Usado,49900,Fiat,Mobi,,2018,2018,70537,Manual,Flex,Prata,4,Hatchback,"Ar condicionado,Direção hidráulica,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-01.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-02.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-03.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-04.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-05.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-06.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-09.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-10.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-11.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/fiat-mobi-drive-on-prata-2018-11-05-2022-12.jpg","POLLO VEICULOS, NÃO PERDEMOS NEGÓCIO, VALOR Á VISTA SEM PEGADINHA, PRÉ APROVAMOS SEU FINANCIAMENTO POR TELEFONE, PARCELAMOS SUA ENTRADA NO CARTÃO EM ATÉ 18X, ACEITAMOS SEU USADO NA TROCA COM A MELHOR AVALIAÇÃO DO MERCADO, LIGUE JÁ ! Outros Opcionais: , Direção Elétrica, Comando de áudio no volante, Distribuição eletrônica de frenagem, Kit Multimídia, MP3 Player.",listings,UNAI-MG,,,,,,7,"DRIVE ON",1.0,"Fiat Mobi  1.0 Drive ON     ",70537,"ABS|Air bag|Ar condicionado|Direção elétrica|Direção hidráulica|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20220512,36430,"Honda HRV",Usado,110000,Honda,HRV,,2018,2018,63124,CVT,Flex,Preto,4,SUV,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro","http://www.noroestemotors.com/wp-content/uploads/2022/05/a18128f0-67c5-4aa0-8a6a-7eb59a878a1a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/3a0970b8-ad24-447b-87b1-12157c832134.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/796ad575-9d37-4bf1-b652-362609db09ec.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/928b21c6-1452-4fdd-84c5-6f34ec33c96b.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/abba6277-6418-478f-b4cd-1880e5e551a9.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/48a2a237-3825-4741-9d35-5432ee514663.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/70b3aa70-73b6-41f0-932c-45b3f65e0c02.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/a4cc32ed-db83-4bf8-8d8f-522e45c4f051.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/aef9f671-caa9-4ffb-a9c7-2788a8928055.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/05/babfae00-6afe-4535-aa04-7f837d3986ad.jpg","🚘 HONDA HR-V 
 1.8 16V FLEX EXL 4P AUTOMÁTICO
 📅 2018/2018
 💰 Valor: R$ 110.000,00
——————————
 Mais infos:
63.124 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Desembaçador traseiro
Air bag duplo
Ar quente
Limpador traseiro
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Controle de tração
Porta-copos
Ar condicionado digital
Farol de neblina
GPS
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Banco bi-partido
Controle de estabilidade
Distribuição eletrônica de frenagem
Kit Multimídia
MP3 Player
Pára-choques na cor do veículo 
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai Mg",,,,,,55,EXL,1.8,"Honda HRV  1.8 EXL      ",63124,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Rodas de liga leve|Som mp3|Trava elétrica|Vidro elétrico"
